Orientation Sensor Raw Data Test
Current Temperature: 30 C
Calibration status values: 0=uncalibrated, 3=fully calibrated
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 360.00 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 359.94 Y: 0.44 Z: 0.19		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 0.00 Y: 0.44 Z: -1.00		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 0.06 Y: 0.37 Z: -5.12		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 0.50 Y: 0.25 Z: -10.31		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 359.56 Y: 0.06 Z: -18.44		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 356.00 Y: 0.00 Z: -27.81		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.00 Z: -25.06		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.00 Z: -23.19		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.06 Z: -26.56		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.06 Z: -28.25		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.06 Z: -28.25		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.06 Z: -30.00		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.50 Y: 0.06 Z: -29.81		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.06 Y: 0.19 Z: -20.00		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.12 Y: 0.37 Z: 0.37		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.44 Z: 0.56		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.31 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.50 Z: 0.69		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.87 Y: 0.44 Z: 0.56		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -0.06		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -0.94		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.44 Z: -2.87		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.44 Z: -4.12		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.44 Z: -4.62		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.44 Z: -5.06		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.44 Z: -5.75		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -7.00		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -8.13		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -9.44		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -10.31		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -11.75		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.44 Z: -12.81		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.37 Z: -14.31		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.37 Z: -15.63		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 354.94 Y: 0.31 Z: -16.62		CALIBRATION: Sys=0 Gyro=3 Accel=0 Mag=0
X: 355.00 Y: 0.37 Z: -15.44		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 355.37 Y: 0.50 Z: -11.00		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 355.69 Y: 0.62 Z: -7.69		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 355.75 Y: 0.62 Z: -8.69		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 355.25 Y: 0.88 Z: -13.13		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 355.19 Y: 1.56 Z: -12.38		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 3.62 Y: 1.12 Z: -9.00		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 11.38 Y: 0.88 Z: -1.50		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 18.25 Y: 0.88 Z: -0.06		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=0
X: 24.81 Y: 0.94 Z: 0.13		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 30.56 Y: 0.94 Z: 0.31		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 35.38 Y: 0.94 Z: 0.50		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 39.19 Y: 0.94 Z: 0.62		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 43.69 Y: 1.00 Z: 0.56		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 49.06 Y: 1.00 Z: 0.62		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 56.31 Y: 1.06 Z: 0.56		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 64.00 Y: 1.06 Z: 0.56		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=1
X: 292.69 Y: 1.06 Z: 0.50		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=2
X: 298.75 Y: 1.06 Z: 0.44		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=2
X: 301.69 Y: 1.06 Z: 0.37		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=2
X: 301.81 Y: 1.06 Z: 0.44		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=2
X: 299.62 Y: 1.00 Z: 0.37		CALIBRATION: Sys=0 Gyro=3 Accel=1 Mag=2
X: 295.56 Y: 0.94 Z: 0.37		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 291.87 Y: 0.94 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 290.81 Y: 0.88 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 290.94 Y: 0.88 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 290.94 Y: 0.88 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 290.94 Y: 0.88 Z: 0.50		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 291.00 Y: 0.81 Z: 0.50		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 291.00 Y: 0.75 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 294.19 Y: 0.44 Z: 0.75		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 299.87 Y: 0.56 Z: -0.06		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 304.06 Y: 0.94 Z: 0.56		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 299.94 Y: 0.81 Z: 0.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 298.87 Y: 0.81 Z: 0.37		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 299.00 Y: 0.88 Z: 0.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 310.25 Y: 0.56 Z: 0.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 327.06 Y: -0.75 Z: 4.75		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 338.50 Y: -11.38 Z: 1.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 338.37 Y: -25.06 Z: 2.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 343.81 Y: -29.37 Z: -4.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 346.94 Y: -17.44 Z: -5.37		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 349.31 Y: -8.50 Z: -3.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 352.19 Y: -7.50 Z: -1.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 355.94 Y: -7.31 Z: 0.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 359.44 Y: -6.62 Z: 2.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 2.44 Y: -5.31 Z: 3.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 5.75 Y: -5.69 Z: 6.50		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 9.00 Y: -5.06 Z: 7.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 12.69 Y: -4.75 Z: 8.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 15.50 Y: -3.37 Z: 9.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 17.06 Y: -1.81 Z: 9.56		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 18.00 Y: 0.00 Z: 9.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 19.25 Y: 0.69 Z: 9.63		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 20.06 Y: 2.31 Z: 8.63		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 20.31 Y: 3.00 Z: 7.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 20.19 Y: 2.56 Z: 7.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 20.12 Y: 2.31 Z: 7.62		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 19.87 Y: 1.44 Z: 7.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 19.81 Y: 1.50 Z: 6.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 19.44 Y: 1.31 Z: 6.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 19.62 Y: 0.31 Z: 6.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 23.62 Y: -1.62 Z: 5.62		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 37.94 Y: -6.06 Z: 4.06		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 60.31 Y: -18.25 Z: 2.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 75.12 Y: -25.94 Z: 9.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 93.12 Y: -22.37 Z: 22.31		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 106.31 Y: -22.75 Z: 26.50		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 118.37 Y: -23.94 Z: 28.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 128.81 Y: -22.25 Z: 32.13		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=2
X: 129.12 Y: -23.00 Z: 30.81		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 127.75 Y: -23.50 Z: 30.87		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 125.00 Y: -23.00 Z: 30.62		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 121.81 Y: -23.81 Z: 30.50		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 104.50 Y: -28.06 Z: 24.25		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 68.75 Y: -31.56 Z: -3.19		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 38.63 Y: -17.69 Z: -12.56		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 6.00 Y: 0.00 Z: -19.50		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 343.69 Y: 9.31 Z: -12.50		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 334.31 Y: 11.75 Z: -5.75		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 331.25 Y: 14.50 Z: -1.00		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 338.94 Y: 5.00 Z: 0.81		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 343.44 Y: -10.81 Z: -2.50		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 348.44 Y: -36.19 Z: 1.62		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=2
X: 349.69 Y: -59.94 Z: -5.69		CALIBRATION: Sys=2 Gyro=3 Accel=1 Mag=3
X: 349.19 Y: -77.25 Z: -38.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 350.50 Y: -78.69 Z: -117.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 352.44 Y: -71.44 Z: -147.00		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 353.56 Y: -68.31 Z: -154.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 352.87 Y: -70.94 Z: -153.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 352.44 Y: -83.12 Z: -173.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 353.31 Y: -65.87 Z: 4.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 354.12 Y: -33.19 Z: 10.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 356.44 Y: -3.62 Z: 11.75		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 355.87 Y: 28.69 Z: 17.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 355.56 Y: 57.00 Z: 28.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 4.06 Y: 76.50 Z: 51.50		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 11.31 Y: 82.37 Z: 119.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 20.44 Y: 66.56 Z: 172.87		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 26.25 Y: 50.06 Z: 178.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 32.31 Y: 48.88 Z: -179.06		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 29.00 Y: 53.56 Z: 179.81		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 25.50 Y: 51.19 Z: -177.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 18.94 Y: 51.25 Z: 179.56		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 11.31 Y: 66.19 Z: 162.06		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 4.37 Y: 68.19 Z: 54.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 7.12 Y: 26.75 Z: 19.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 8.38 Y: 8.94 Z: 24.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 5.50 Y: -3.50 Z: 15.69		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 8.50 Y: -26.44 Z: 6.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 12.88 Y: -46.50 Z: -5.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 11.00 Y: -71.19 Z: -10.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 23.69 Y: -84.69 Z: 4.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 28.69 Y: -72.87 Z: 131.87		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 19.69 Y: -65.50 Z: 157.06		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 21.75 Y: -56.63 Z: 165.19		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 23.50 Y: -58.56 Z: 162.12		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 22.62 Y: -61.44 Z: 160.25		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 24.19 Y: -69.19 Z: 150.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 18.50 Y: -82.06 Z: 76.87		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 13.06 Y: -66.37 Z: -1.37		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 6.37 Y: -40.63 Z: -14.94		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 357.87 Y: -12.19 Z: -16.87		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 356.56 Y: 16.81 Z: -16.75		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 354.00 Y: 44.25 Z: -20.31		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
X: 350.44 Y: 64.62 Z: -38.44		CALIBRATION: Sys=3 Gyro=3 Accel=1 Mag=3
